category,schema,object,subobject,local_state,remote_state,status,severity,source_migration,details,recommended_action
table_grant,public,aoe_decisions,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_decisions,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,authenticated.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_human_reviews,authenticated.UPDATE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=update,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_human_reviews,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,authenticated.DELETE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=delete,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,aoe_idempotency_keys,authenticated.UPDATE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=update,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,aoe_idempotency_keys,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,authenticated.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,authenticated.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,assinaturas,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,assinaturas,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,authenticated.DELETE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=delete,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,avaliacoes,authenticated.UPDATE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=update,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,avaliacoes,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,authenticated.DELETE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=delete,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,pagamentos,authenticated.UPDATE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=update,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,pagamentos,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,authenticated.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
